Tree ID,Name,DBH (cm),Replacement Value (eur),Carbon Storage (kg),Carbon Storage (eur),Gross Carbon Sequestration (kg/yr),Gross Carbon Sequestration (eur/yr),Avoided Runoff (mcube/yr),Avoided Runoff (eur/yr),Carbon Avoided (kg/yr),Carbon Avoided (eur/yr),Pollution Removal (g/yr),Pollution Removal (eur/yr),Energy Savings (eur/yr),Total Annual Benefits (eur/yr),Oxygen Production (kg/yr),Height (m),Crown Height (m),Crown Width (m),Canopy Cover (m2),Leaf Area (m2),Leaf Biomass (kg),Latitude,Longitude,geometry,canopy_cov,index_right,numero_cir,area,perimetro,Region,fumetto
6357.0,Ostrya carpinifolia,22.4,975.53,160.8,25.83,5.4,0.87,0,0.09,,,38.4,0.2,,1.16,14.4,7,2.1,3.8,11.1,26.5,1.7,46.07260548631663,11.11139555147894,POINT (11.11139555147894 46.07260548631663),11.1,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6358.0,Ostrya carpinifolia,22.4,975.53,160.8,25.83,5.4,0.87,0,0.07000000000000001,,,29.6,0.15,,1.09,14.4,7,2.1,3.8,11.1,20.4,1.3,46.07247624435504,11.11130097826364,POINT (11.11130097826364 46.07247624435504),11.1,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6359.0,Ostrya carpinifolia,22.4,975.53,160.8,25.83,5.4,0.87,0,0.09,,,36.2,0.19,,1.14,14.4,7,2.1,3.8,11.1,25,1.6,46.07240458249247,11.11123387076786,POINT (11.11123387076786 46.07240458249247),11.1,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6360.0,Ostrya carpinifolia,22.4,975.53,160.8,25.83,5.4,0.87,0,0.07000000000000001,,,29.6,0.15,,1.09,14.4,7,2.1,3.8,11.1,20.4,1.3,46.07208700332101,11.11233857229288,POINT (11.11233857229288 46.07208700332101),11.1,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6361.0,Ostrya carpinifolia,22.4,975.53,160.8,25.83,5.4,0.87,0,0.07000000000000001,,,29.6,0.15,,1.09,14.4,7,2.1,3.8,11.1,20.4,1.3,46.07193145667009,11.11236310003766,POINT (11.11236310003766 46.07193145667009),11.1,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6362.0,Ostrya carpinifolia,22.4,975.53,160.8,25.83,5.4,0.87,0,0.09,,,36.2,0.19,,1.14,14.4,7,2.1,3.8,11.1,25,1.6,46.07237645511738,11.11194129937794,POINT (11.11194129937794 46.07237645511738),11.1,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6363.0,Ostrya carpinifolia,22.4,975.53,160.8,25.83,5.4,0.87,0,0.08,,,31.8,0.16,,1.11,14.4,7,2.1,3.8,11.1,21.9,1.4,46.07237921548451,11.11133244919248,POINT (11.11133244919248 46.07237921548451),11.1,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6364.0,Ostrya carpinifolia,22.4,975.53,160.8,25.83,5.4,0.87,0,0.09,,,38.4,0.2,,1.16,14.4,7,2.1,3.8,11.1,26.5,1.7,46.07235419834879,11.11128404899974,POINT (11.11128404899974 46.07235419834879),11.1,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6365.0,Ostrya carpinifolia,22.4,975.53,160.8,25.83,5.4,0.87,0,0.09,,,38.4,0.2,,1.16,14.4,7,2.1,3.8,11.1,26.5,1.7,46.07231659117335,11.11130179125227,POINT (11.11130179125227 46.07231659117335),11.1,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6366.0,Ostrya carpinifolia,22.4,975.53,160.8,25.83,5.4,0.87,0,0.09,,,38.4,0.2,,1.16,14.4,7,2.1,3.8,11.1,26.5,1.7,46.07237778439452,11.11191662516093,POINT (11.11191662516093 46.07237778439452),11.1,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6367.0,Ostrya carpinifolia,22.4,975.53,160.8,25.83,5.4,0.87,0,0.07000000000000001,,,29.6,0.15,,1.09,14.4,7,2.1,3.8,11.1,20.4,1.3,46.07273900363459,11.11151785837258,POINT (11.11151785837258 46.07273900363459),11.1,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6368.0,Ostrya carpinifolia,22.4,975.53,160.8,25.83,5.4,0.87,0,0.09,,,38.4,0.2,,1.16,14.4,7,2.1,3.8,11.1,26.5,1.7,46.07238815614583,11.11187457999469,POINT (11.11187457999469 46.07238815614583),11.1,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6369.0,Ostrya carpinifolia,22.4,975.53,160.8,25.83,5.4,0.87,0,0.08,,,34,0.17,,1.13,14.4,7,2.1,3.8,11.1,23.4,1.5,46.07239185736599,11.11185450939036,POINT (11.11185450939036 46.07239185736599),11.1,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6370.0,Ostrya carpinifolia,22.4,975.53,160.8,25.83,5.4,0.87,0,0.09,,,38.4,0.2,,1.16,14.4,7,2.1,3.8,11.1,26.5,1.7,46.07239751275302,11.11184606117471,POINT (11.11184606117471 46.07239751275302),11.1,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6371.0,Ostrya carpinifolia,22.4,975.53,160.8,25.83,5.4,0.87,0,0.09,,,38.4,0.2,,1.16,14.4,7,2.1,3.8,11.1,26.5,1.7,46.07240482021081,11.11178038960629,POINT (11.11178038960629 46.07240482021081),11.1,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6372.0,Ostrya carpinifolia,22.4,975.53,160.8,25.83,5.4,0.87,0,0.08,,,31.8,0.16,,1.11,14.4,7,2.1,3.8,11.1,21.9,1.4,46.07312324343697,11.11182895484263,POINT (11.11182895484263 46.07312324343697),11.1,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6373.0,Ostrya carpinifolia,22.4,975.53,160.8,25.83,5.4,0.87,0,0.09,,,36.2,0.19,,1.14,14.4,7,2.1,3.8,11.1,25,1.6,46.07286144592587,11.11204831632603,POINT (11.11204831632603 46.07286144592587),11.1,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6374.0,Ostrya carpinifolia,22.4,975.53,160.8,25.83,5.4,0.87,0,0.09,,,38.4,0.2,,1.16,14.4,7,2.1,3.8,11.1,26.5,1.7,46.07313923697763,11.11194626046194,POINT (11.11194626046194 46.07313923697763),11.1,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6375.0,Ostrya carpinifolia,22.4,975.53,160.8,25.83,5.4,0.87,0,0.09,,,38.4,0.2,,1.16,14.4,7,2.1,3.8,11.1,26.5,1.7,46.07314796502822,11.11199700118402,POINT (11.11199700118402 46.07314796502822),11.1,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6376.0,Ostrya carpinifolia,22.4,975.53,160.8,25.83,5.4,0.87,0,0.08,,,34,0.17,,1.13,14.4,7,2.1,3.8,11.1,23.4,1.5,46.07199291197569,11.11228613822317,POINT (11.11228613822317 46.07199291197569),11.1,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6377.0,Ostrya carpinifolia,22.4,975.53,160.8,25.83,5.4,0.87,0,0.07000000000000001,,,29.6,0.15,,1.09,14.4,7,2.1,3.8,11.1,20.4,1.3,46.07197358038513,11.11232160802333,POINT (11.11232160802333 46.07197358038513),11.1,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6378.0,Ostrya carpinifolia,22.4,975.53,160.8,25.83,5.4,0.87,0,0.09,,,36.2,0.19,,1.14,14.4,7,2.1,3.8,11.1,25,1.6,46.07270253666232,11.11163798429754,POINT (11.11163798429754 46.07270253666232),11.1,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6379.0,Ostrya carpinifolia,22.4,975.53,160.8,25.83,5.4,0.87,0,0.09,,,38.4,0.2,,1.16,14.4,7,2.1,3.8,11.1,26.5,1.7,46.07296951766454,11.11196188190879,POINT (11.11196188190879 46.07296951766454),11.1,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6380.0,Ostrya carpinifolia,22.4,975.53,160.8,25.83,5.4,0.87,0,0.09,,,38.4,0.2,,1.16,14.4,7,2.1,3.8,11.1,26.5,1.7,46.07290963914698,11.11183335800875,POINT (11.11183335800875 46.07290963914698),11.1,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6381.0,Ostrya carpinifolia,22.4,975.53,160.8,25.83,5.4,0.87,0,0.08,,,34,0.17,,1.13,14.4,7,2.1,3.8,11.1,23.4,1.5,46.07284427889491,11.11177154604907,POINT (11.11177154604907 46.07284427889491),11.1,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6382.0,Ostrya carpinifolia,22.4,975.53,160.8,25.83,5.4,0.87,0,0.08,,,31.8,0.16,,1.11,14.4,7,2.1,3.8,11.1,21.9,1.4,46.07272942135334,11.11167931802855,POINT (11.11167931802855 46.07272942135334),11.1,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6383.0,Ostrya carpinifolia,22.4,975.53,160.8,25.83,5.4,0.87,0,0.09,,,36.2,0.19,,1.14,14.4,7,2.1,3.8,11.1,25,1.6,46.07239820570319,11.11177840432057,POINT (11.11177840432057 46.07239820570319),11.1,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6384.0,Ostrya carpinifolia,22.4,975.53,160.8,25.83,5.4,0.87,0,0.08,,,31.8,0.16,,1.11,14.4,7,2.1,3.8,11.1,21.9,1.4,46.07240873527253,11.11176092199937,POINT (11.11176092199937 46.07240873527253),11.1,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6385.0,Ostrya carpinifolia,22.4,975.53,160.8,25.83,5.4,0.87,0,0.09,,,38.4,0.2,,1.16,14.4,7,2.1,3.8,11.1,26.5,1.7,46.07240115979505,11.11203675850796,POINT (11.11203675850796 46.07240115979505),11.1,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6386.0,Ostrya carpinifolia,22.4,975.53,160.8,25.83,5.4,0.87,0,0.09,,,38.4,0.2,,1.16,14.4,7,2.1,3.8,11.1,26.5,1.7,46.07273662541915,11.11171562028103,POINT (11.11171562028103 46.07273662541915),11.1,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6387.0,Ostrya carpinifolia,22.4,975.53,160.8,25.83,5.4,0.87,0,0.08,,,34,0.17,,1.13,14.4,7,2.1,3.8,11.1,23.4,1.5,46.0724055818137,11.11192319503464,POINT (11.11192319503464 46.0724055818137),11.1,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6388.0,Ostrya carpinifolia,22.4,975.53,160.8,25.83,5.4,0.87,0,0.09,,,38.4,0.2,,1.16,14.4,7,2.1,3.8,11.1,26.5,1.7,46.07324525709281,11.11202966921165,POINT (11.11202966921165 46.07324525709281),11.1,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6389.0,Ostrya carpinifolia,22.4,975.53,160.8,25.83,5.4,0.87,0,0.09,,,38.4,0.2,,1.16,14.4,7,2.1,3.8,11.1,26.5,1.7,46.07285752720234,11.11205873182825,POINT (11.11205873182825 46.07285752720234),11.1,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6390.0,Ostrya carpinifolia,22.4,975.53,160.8,25.83,5.4,0.87,0,0.07000000000000001,,,29.6,0.15,,1.09,14.4,7,2.1,3.8,11.1,20.4,1.3,46.07283569664335,11.11199815459961,POINT (11.11199815459961 46.07283569664335),11.1,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6391.0,Ostrya carpinifolia,22.4,975.53,160.8,25.83,5.4,0.87,0,0.09,,,38.4,0.2,,1.16,14.4,7,2.1,3.8,11.1,26.5,1.7,46.07276878785644,11.11195389619724,POINT (11.11195389619724 46.07276878785644),11.1,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6392.0,Ostrya carpinifolia,22.4,975.53,160.8,25.83,5.4,0.87,0,0.07000000000000001,,,29.6,0.15,,1.09,14.4,7,2.1,3.8,11.1,20.4,1.3,46.07280378849762,11.1118347230287,POINT (11.1118347230287 46.07280378849762),11.1,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6393.0,Ostrya carpinifolia,22.4,975.53,160.8,25.83,5.4,0.87,0,0.09,,,38.4,0.2,,1.16,14.4,7,2.1,3.8,11.1,26.5,1.7,46.07272397849421,11.11213965430786,POINT (11.11213965430786 46.07272397849421),11.1,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6394.0,Ostrya carpinifolia,22.4,975.53,160.8,25.83,5.4,0.87,0,0.07000000000000001,,,29.6,0.15,,1.09,14.4,7,2.1,3.8,11.1,20.4,1.3,46.07273789229502,11.11213384902171,POINT (11.11213384902171 46.07273789229502),11.1,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6395.0,Ostrya carpinifolia,22.4,975.53,160.8,25.83,5.4,0.87,0,0.08,,,34,0.17,,1.13,14.4,7,2.1,3.8,11.1,23.4,1.5,46.07244182338811,11.11186492552409,POINT (11.11186492552409 46.07244182338811),11.1,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6396.0,Ostrya carpinifolia,22.4,975.53,160.8,25.83,5.4,0.87,0,0.09,,,36.2,0.19,,1.14,14.4,7,2.1,3.8,11.1,25,1.6,46.07320832629505,11.11194219921239,POINT (11.11194219921239 46.07320832629505),11.1,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6397.0,Ostrya carpinifolia,22.4,975.53,160.8,25.83,5.4,0.87,0,0.08,,,31.8,0.16,,1.11,14.4,7,2.1,3.8,11.1,21.9,1.4,46.07242694318577,11.11187091379637,POINT (11.11187091379637 46.07242694318577),11.1,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6398.0,Ostrya carpinifolia,22.4,975.53,160.8,25.83,5.4,0.87,0,0.09,,,36.2,0.19,,1.14,14.4,7,2.1,3.8,11.1,25,1.6,46.07301555581603,11.11204404809323,POINT (11.11204404809323 46.07301555581603),11.1,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6399.0,Ostrya carpinifolia,22.4,975.53,160.8,25.83,5.4,0.87,0,0.09,,,38.4,0.2,,1.16,14.4,7,2.1,3.8,11.1,26.5,1.7,46.07308478136865,11.11178778661521,POINT (11.11178778661521 46.07308478136865),11.1,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6400.0,Ostrya carpinifolia,22.4,975.53,160.8,25.83,5.4,0.87,0,0.09,,,38.4,0.2,,1.16,14.4,7,2.1,3.8,11.1,26.5,1.7,46.07244145136046,11.11184026392605,POINT (11.11184026392605 46.07244145136046),11.1,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6401.0,Ostrya carpinifolia,22.4,975.53,160.8,25.83,5.4,0.87,0,0.08,,,31.8,0.16,,1.11,14.4,7,2.1,3.8,11.1,21.9,1.4,46.07308724134893,11.11180612704161,POINT (11.11180612704161 46.07308724134893),11.1,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6402.0,Ostrya carpinifolia,22.4,975.53,160.8,25.83,5.4,0.87,0,0.09,,,38.4,0.2,,1.16,14.4,7,2.1,3.8,11.1,26.5,1.7,46.06931742538156,11.11673894515031,POINT (11.11673894515031 46.06931742538156),11.1,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6403.0,Paulownia tomentosa,56.7,3086.26,366.4,58.87,6,0.96,0.4,0.6899999999999999,,,285.9,1.47,,3.11,15.9,9.699999999999999,2.9,8,50.3,197.1,14.5,46.06924408689879,11.11669343443185,POINT (11.11669343443185 46.06924408689879),50.3,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6404.0,Paulownia tomentosa,56.7,3086.26,366.4,58.87,6,0.96,0.3,0.57,,,236.6,1.22,,2.74,15.9,9.699999999999999,2.9,8,50.3,163.1,12,46.06916818083793,11.11664871476852,POINT (11.11664871476852 46.06916818083793),50.3,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6405.0,Paulownia tomentosa,56.7,3086.26,366.4,58.87,6,0.96,0.3,0.65,,,269.5,1.39,,2.99,15.9,9.699999999999999,2.9,8,50.3,185.8,13.7,46.06856371649314,11.11628346548178,POINT (11.11628346548178 46.06856371649314),50.3,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6406.0,Paulownia tomentosa,56.7,3086.26,366.4,58.87,6,0.96,0.3,0.65,,,269.5,1.39,,2.99,15.9,9.699999999999999,2.9,8,50.3,185.8,13.7,46.06933393742172,11.11627109746245,POINT (11.11627109746245 46.06933393742172),50.3,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6407.0,Paulownia tomentosa,56.7,3086.26,366.4,58.87,6,0.96,0.4,0.6899999999999999,,,285.9,1.47,,3.11,15.9,9.699999999999999,2.9,8,50.3,197.1,14.5,46.06967587681373,11.1162385526337,POINT (11.1162385526337 46.06967587681373),50.3,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6408.0,Paulownia tomentosa,56.7,3086.26,366.4,58.87,6,0.96,0.3,0.61,,,253.1,1.3,,2.86,15.9,9.699999999999999,2.9,8,50.3,174.5,12.8,46.06862389857432,11.11631997993296,POINT (11.11631997993296 46.06862389857432),50.3,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6409.0,Paulownia tomentosa,56.7,3086.26,366.4,58.87,6,0.96,0.4,0.6899999999999999,,,285.9,1.47,,3.11,15.9,9.699999999999999,2.9,8,50.3,197.1,14.5,46.06944578726731,11.11660477456216,POINT (11.11660477456216 46.06944578726731),50.3,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6410.0,Paulownia tomentosa,56.7,3086.26,366.4,58.87,6,0.96,0.4,0.6899999999999999,,,285.9,1.47,,3.11,15.9,9.699999999999999,2.9,8,50.3,197.1,14.5,46.07615928691137,11.12339825935003,POINT (11.12339825935003 46.07615928691137),50.3,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6411.0,Paulownia tomentosa,84.40000000000001,6237.78,899.5,144.53,9.9,1.59,0.2,0.43,,,177.6,0.91,,2.93,26.4,11,3.3,6,28.3,122.4,9,46.07726890396879,11.1197172157614,POINT (11.1197172157614 46.07726890396879),28.3,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6442.0,Pinus nigra,34.6,1882.69,179.6,28.86,3.7,0.59,0.1,0.28,,,115.6,0.59,,1.46,9.800000000000001,10.7,3.2,5.3,22.1,79.7,7.7,46.07192976671576,11.11199164689553,POINT (11.11199164689553 46.07192976671576),22.1,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6443.0,Pinus nigra,34.6,1882.69,179.6,28.86,3.7,0.59,0.1,0.28,,,115.6,0.59,,1.46,9.800000000000001,10.7,3.2,5.3,22.1,79.7,7.7,46.07187015369632,11.11201085030435,POINT (11.11201085030435 46.07187015369632),22.1,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6446.0,Pinus nigra,34.6,1882.69,179.2,28.79,3.7,0.59,0.1,0.25,,,102.3,0.53,,1.36,9.800000000000001,10.7,3.2,5.3,22.1,70.5,6.8,46.07210766407265,11.1106723355137,POINT (11.1106723355137 46.07210766407265),22.1,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6447.0,Pinus nigra,34.6,1882.69,179.2,28.79,3.7,0.59,0.1,0.25,,,102.3,0.53,,1.36,9.800000000000001,10.7,3.2,5.3,22.1,70.5,6.8,46.07215671738049,11.11047498550654,POINT (11.11047498550654 46.07215671738049),22.1,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6448.0,Pinus nigra,34.6,1882.69,178.7,28.72,3.7,0.59,0.1,0.21,,,89,0.46,,1.26,9.800000000000001,10.7,3.2,5.3,22.1,61.4,5.9,46.07215980691605,11.11049336251072,POINT (11.11049336251072 46.07215980691605),22.1,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6457.0,Pinus nigra,28,1333.76,110.3,17.72,2.8,0.44,0.1,0.22,,,91,0.47,,1.13,7.4,10,3,5,19.6,62.7,6,46.0756799218772,11.12332567807984,POINT (11.12332567807984 46.0756799218772),19.6,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6458.0,Pinus nigra,47.8,3318.11,394.3,63.35,5.8,0.93,0.5,0.88,,,367.5,1.89,,3.7,15.4,14,4.2,8,50.3,253.3,24.4,46.07562804607096,11.1233468366775,POINT (11.1233468366775 46.07562804607096),50.3,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6495.0,Pinus nigra,30,1487.62,139.6,22.43,3.2,0.52,0.2,0.35,,,146,0.75,,1.62,8.6,15,4.5,6,28.3,100.6,9.699999999999999,46.07248293334746,11.11320715381964,POINT (11.11320715381964 46.07248293334746),28.3,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6497.0,Pinus nigra,30,1487.62,140.6,22.6,3.2,0.52,0.2,0.42,,,176.4,0.91,,1.85,8.6,15,4.5,6,28.3,121.6,11.7,46.07205225703073,11.11087629579485,POINT (11.11087629579485 46.07205225703073),28.3,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6538.0,Pinus nigra,34.6,1882.69,179.6,28.86,3.7,0.59,0.1,0.28,,,115.6,0.59,,1.46,9.800000000000001,10.7,3.2,5.3,22.1,79.7,7.7,46.0689980972642,11.11584771283387,POINT (11.11584771283387 46.0689980972642),22.1,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6548.0,Pinus sylvestris,33.5,1757.56,199.3,32.03,5.2,0.84,0.1,0.11,,,45.2,0.23,,1.18,14,7.7,2.3,4.1,13.3,31.1,3,46.06968381113326,11.11772696682814,POINT (11.11772696682814 46.06968381113326),13.3,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6552.0,Pinus wallichiana,61.6,4899.08,659.3,105.93,7.5,1.21,0.5,0.9,,,376.5,1.94,,4.05,20.1,19.5,5.9,7.7,46.2,259.5,25,46.07722839725066,11.11973687389733,POINT (11.11973687389733 46.07722839725066),46.2,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6553.0,Pinus wallichiana,60.5,4732.14,678.4,108.99,7.8,1.25,0.6,1.2,,,498.9,2.56,,5.01,20.7,26,7.8,8,50.3,343.9,33.1,46.07602036498232,11.1236524848578,POINT (11.1236524848578 46.07602036498232),50.3,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6555.0,Platanus x acerifolia 'Bloodgood',16,664.0700000000001,62.6,10.06,3,0.48,0,0.08,,,33.3,0.17,,0.73,7.9,5.5,1.7,4,12.6,23,1.1,46.06987078003053,11.11684467205066,POINT (11.11684467205066 46.06987078003053),12.6,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
6556.0,Platanus x acerifolia 'Bloodgood',80,8722.6,3277.6,526.6,31,4.98,1.8,3.35,,,1398.2,7.19,,15.52,82.59999999999999,22,6.6,20,314.2,963.9,44.3,46.07035373313047,11.11696672219714,POINT (11.11696672219714 46.07035373313047),314.2,11,12,8599464,23151,CENTRO STORICO PIEDICASTELLO,Circoscrizione n. 12 - CENTRO STORICO PIEDICASTELLO
